DATETIME,COUNTRY,EVENTS,ACTUAL,CONSENSUS,FORECAST,TIER
2025-02-13 12:00:00-05:00,US,30-Year Mortgage RateFEB/13,,,,3.0
2025-02-13 12:00:00-05:00,CA,5-Year Bond Auction,,,,3.0
2025-02-13 12:00:00-05:00,US,15-Year Mortgage RateFEB/13,,,,3.0
2025-02-13 12:00:00-05:00,DE,Bundesbank Nagel Speech,,,,3.0
2025-02-13 13:00:00-05:00,US,30-Year Bond Auction,,,,3.0
2025-02-13 14:00:00-05:00,AR,Inflation Rate MoMJAN,,2.3%,2.4%,3.0
2025-02-13 14:00:00-05:00,AR,Inflation Rate YoYJAN,,84.7%,85.0%,3.0
2025-02-13 16:00:00-05:00,KR,Import Prices YoYJAN,,,5.5%,3.0
2025-02-13 16:00:00-05:00,KR,Export Prices YoYJAN,,,6.4%,3.0
2025-02-13 16:30:00-05:00,US,Fed Balance SheetFEB/12,,,,3.0
2025-02-13 18:00:00-05:00,KR,Unemployment RateJAN,,,3.7%,2.0
2025-02-13 18:50:00-05:00,JP,Foreign Bond InvestmentFEB/08,,,,3.0
2025-02-13 18:50:00-05:00,JP,Stock Investment by ForeignersFEB/08,,,,3.0
2025-02-13 20:00:00-05:00,AU,Consumer Inflation ExpectationsFEB,,,3.8%,3.0
2025-02-13 22:30:00-05:00,ID,Property Price Index YoYQ4,,,1.5%,3.0
2025-02-13 22:35:00-05:00,IN,Passenger Vehicles Sales YoYJAN,,,,3.0
2025-02-13 22:35:00-05:00,JP,5-Year JGB Auction,,,,3.0
2025-02-13 22:35:00-05:00,BR,2-Year LTN Auction,,,,3.0
2025-02-13 22:35:00-05:00,EU,European Commission Winter Forecasts,,,,3.0
2025-02-13 22:35:00-05:00,BR,10-Year NTN-F Auction,,,,3.0
2025-02-13 22:35:00-05:00,JP,3-Month Bill Auction,,,,3.0
2025-02-14 00:00:00-05:00,KR,50-Year KTB Auction,,,,3.0
2025-02-14 01:30:00-05:00,IN,WPI Manufacturing YoYJAN,,,2.5%,3.0
2025-02-14 01:30:00-05:00,IN,WPI Fuel YoYJAN,,,-3.5%,3.0
2025-02-14 01:30:00-05:00,IN,WPI Food Index YoYJAN,,,9.4%,3.0
2025-02-14 01:30:00-05:00,IN,WPI Inflation YoYJAN,,2.50%,2.5%,3.0
2025-02-14 02:00:00-05:00,DE,Wholesale Prices MoMJAN,,0.2%,0.1%,2.0
2025-02-14 02:00:00-05:00,DE,Wholesale Prices YoYJAN,,,0.1%,2.0
2025-02-14 03:00:00-05:00,ES,Inflation Rate YoY FinalJAN,,3%,3.0%,3.0
2025-02-14 03:00:00-05:00,ES,Core Inflation Rate YoY FinalJAN,,2.4%,2.4%,3.0
2025-02-14 03:00:00-05:00,ES,Inflation Rate MoM FinalJAN,,0.2%,0.2%,3.0
2025-02-14 03:00:00-05:00,ES,Harmonised Inflation Rate MoM FinalJAN,,-0.1%,-0.1%,3.0
2025-02-14 03:00:00-05:00,ES,Harmonised Inflation Rate YoY FinalJAN,,2.9%,2.9%,3.0
2025-02-14 05:00:00-05:00,EA,GDP Growth Rate QoQ 2nd EstQ4,,0%,0.0%,1.0
2025-02-14 05:00:00-05:00,EA,GDP Growth Rate YoY 2nd EstQ4,,0.9%,0.9%,2.0
2025-02-14 05:00:00-05:00,EA,Employment Change YoY PrelQ4,,,1.1%,2.0
2025-02-14 05:00:00-05:00,EA,Employment Change QoQ PrelQ4,,0.2%,0.3%,2.0
2025-02-14 05:30:00-05:00,RU,Interest Rate Decision,,21%,21%,3.0
2025-02-14 06:30:00-05:00,IN,Deposit Growth YoYJAN/31,,,,3.0
2025-02-14 06:30:00-05:00,IN,Bank Loan Growth YoYJAN/31,,,,3.0
2025-02-14 06:30:00-05:00,IN,Foreign Exchange ReservesFEB/07,,,,3.0
2025-02-14 07:00:00-05:00,RU,CBR Press Conference,,,,3.0
2025-02-14 08:30:00-05:00,CA,Manufacturing Sales MoM FinalDEC,,0.7%,0.6%,3.0
2025-02-14 08:30:00-05:00,US,Retail Sales MoMJAN,,-0.1%,0%,1.0
2025-02-14 08:30:00-05:00,CA,New Motor Vehicle SalesDEC,,,153K,3.0
2025-02-14 08:30:00-05:00,US,Export Prices MoMJAN,,0.4%,0.3%,2.0
2025-02-14 08:30:00-05:00,US,Retail Sales Ex Gas/Autos MoMJAN,,,0.2%,3.0
2025-02-14 08:30:00-05:00,US,Import Prices YoYJAN,,,2.8%,3.0
2025-02-14 08:30:00-05:00,CA,Wholesale Sales MoM FinalDEC,,0.3%,0.2%,3.0
2025-02-14 08:30:00-05:00,US,Export Prices YoYJAN,,,2.3%,3.0
2025-02-14 08:30:00-05:00,US,Retail Sales Control Group MoMJAN,,,0.5%,2.0
2025-02-14 08:30:00-05:00,US,Retail Sales Ex Autos MoMJAN,,0.3%,0.3%,2.0
2025-02-14 08:30:00-05:00,US,Import Prices MoMJAN,,0.4%,0.3%,2.0
2025-02-14 08:30:00-05:00,US,Retail Sales YoYJAN,,,3.7%,3.0
2025-02-14 09:15:00-05:00,US,Industrial Production MoMJAN,,0.2%,0.3%,2.0
2025-02-14 09:15:00-05:00,US,Manufacturing Production MoMJAN,,0.1%,0.2%,3.0
2025-02-14 09:15:00-05:00,US,Manufacturing Production YoYJAN,,,0.8%,3.0
2025-02-14 09:15:00-05:00,US,Industrial Production YoYJAN,,,0.9%,3.0
2025-02-14 09:15:00-05:00,US,Capacity UtilizationJAN,,77.7%,77.4%,3.0
2025-02-14 10:00:00-05:00,US,Retail Inventories Ex Autos MoMDEC,,0.2%,0.2%,3.0
2025-02-14 10:00:00-05:00,US,Business Inventories MoMDEC,,0%,-0.1%,2.0
2025-02-14 10:30:00-05:00,CA,Senior Loan Officer Survey,,,,2.0
2025-02-14 11:00:00-05:00,RU,Inflation Rate YoYJAN,,10%,9.7%,2.0
2025-02-14 11:00:00-05:00,RU,Inflation Rate MoMJAN,,1.3%,1%,2.0
2025-02-14 13:00:00-05:00,IN,ExportsJAN,,,,3.0
2025-02-14 13:00:00-05:00,IN,ImportsJAN,,,,3.0
2025-02-14 13:00:00-05:00,IN,Balance of TradeJAN,,,$-24.0B,3.0
2025-02-14 13:00:00-05:00,US,Baker Hughes Total Rigs CountFEB/14,,,,3.0
2025-02-14 13:00:00-05:00,US,Baker Hughes Oil Rig CountFEB/14,,,,3.0
2025-02-16 01:00:00-05:00,SA,Wholesale Prices YoYJAN,0.9%,,1.3%,3.0
2025-02-16 01:00:00-05:00,SA,Inflation Rate MoMJAN,0.3%,0.2%,0.2%,3.0
2025-02-16 01:00:00-05:00,SA,Inflation Rate YoYJAN,2%,1.9%,2.0%,3.0
2025-02-16 18:50:00-05:00,JP,GDP Capital Expenditure QoQ PrelQ4,0.5%,1%,0.4%,3.0
2025-02-16 18:50:00-05:00,JP,GDP Growth Annualized PrelQ4,2.8%,1%,2.1%,2.0
2025-02-16 18:50:00-05:00,JP,GDP Price Index YoY PrelQ4,2.8%,2.8%,2.6%,3.0
2025-02-16 18:50:00-05:00,JP,GDP External Demand QoQ PrelQ4,0.7%,0.4%,0.3%,3.0
2025-02-16 18:50:00-05:00,JP,GDP Private Consumption QoQ PrelQ4,0.1%,-0.3%,0.3%,3.0
2025-02-16 18:50:00-05:00,JP,GDP Growth Rate QoQ PrelQ4,0.7%,0.3%,0.5%,1.0
2025-02-16 19:30:00-05:00,SG,Non-Oil Exports YoYJAN,-2.1%,-2.5%,4.8%,3.0
2025-02-16 19:30:00-05:00,SG,Non-Oil Exports MoMJAN,-3.3%,-0.3%,1.1%,3.0
2025-02-16 20:30:00-05:00,SG,Balance of TradeJAN,$2.93B,,$4.5B,3.0
2025-02-16 23:00:00-05:00,ID,Balance of TradeJAN,$3.45B,$1.91B,$2.2B,2.0
2025-02-16 23:00:00-05:00,ID,Imports YoYJAN,-2.67%,9.95%,,3.0
2025-02-16 23:00:00-05:00,ID,Exports YoYJAN,4.68%,6.99%,,3.0
2025-02-16 23:30:00-05:00,JP,Industrial Production MoM FinalDEC,-0.2%,0.3%,0.3%,3.0
2025-02-16 23:30:00-05:00,JP,Industrial Production YoY FinalDEC,-1.6%,,-1.6%,3.0
2025-02-16 23:30:00-05:00,SA,Wholesale Prices YoYJAN,,,1.3%,3.0
2025-02-16 23:30:00-05:00,SA,Inflation Rate MoMJAN,,0.2%,0.2%,3.0
2025-02-16 23:30:00-05:00,EA,Eurogroup Meeting,,,,3.0
2025-02-16 23:30:00-05:00,SA,Inflation Rate YoYJAN,,1.9%,2.0%,3.0
2025-02-16 23:30:00-05:00,CN,Vehicle Sales YoYJAN,,,12.0%,3.0
2025-02-16 23:30:00-05:00,JP,Capacity Utilization MoMDEC,-0.2%,,0.5%,3.0
2025-02-16 23:30:00-05:00,JP,Tertiary Industry Index MoMDEC,0.1%,0.2%,0.1%,3.0
2025-02-17 00:00:00-05:00,KR,Balance of TradeFEB,$-1.86B,$-1.89B,$4.8B,3.0
2025-02-17 00:00:00-05:00,KR,Imports YoYFEB,-6.4%,-6.4%,,3.0
2025-02-17 00:00:00-05:00,KR,10-Year KTB Auction,2.840%,,,3.0
2025-02-17 00:00:00-05:00,KR,Exports YoYFEB,-10.2%,-10.3%,,2.0
2025-02-17 01:45:00-05:00,CN,Vehicle Sales YoYJAN,-0.6%,,12.0%,3.0
2025-02-17 02:00:00-05:00,TR,Auto Sales YoYJAN,-13.9%,,6.0%,3.0
2025-02-17 02:00:00-05:00,TR,Auto Production YoYJAN,-2.8%,,4.0%,3.0
2025-02-17 03:00:00-05:00,TR,Budget BalanceJAN,TRY-139.26B,,TRY-150.0B,3.0
2025-02-17 04:00:00-05:00,KR,Exports YoYFEB,-10.2%,,,2.0
2025-02-17 04:00:00-05:00,IT,Balance of TradeDEC,€5.98B,€4.35B,€4.5B,2.0
2025-02-17 04:00:00-05:00,IN,ExportsJAN,$36.43B,,,3.0
2025-02-17 04:00:00-05:00,KR,Imports YoYFEB,-6.4%,,,3.0
2025-02-17 04:00:00-05:00,KR,Balance of TradeFEB,$-1.86B,,$4.8B,3.0
2025-02-17 04:00:00-05:00,ES,Balance of TradeDEC,€-4.12B,,€ -4.9B,2.0
2025-02-17 04:00:00-05:00,IN,ImportsJAN,$59.42B,,,3.0
2025-02-17 04:00:00-05:00,IN,Balance of TradeJAN,$-22.99B,,$-24.0B,2.0
2025-02-17 05:00:00-05:00,EA,Balance of TradeDEC,€15.5B,€14.4B,€ 33B,2.0
2025-02-17 05:30:00-05:00,DE,12-Month Bubill Auction,2.0958%,,,3.0
2025-02-17 06:00:00-05:00,DE,Bundesbank Nagel Speech,,,,3.0
2025-02-17 07:00:00-05:00,BR,IBC-BR Economic ActivityDEC,-0.7%,-0.4%,-0.2%,3.0
2025-02-17 08:15:00-05:00,CA,Housing StartsJAN,239.7K,251K,220.0K,2.0
2025-02-17 08:30:00-05:00,CA,Foreign Securities PurchasesDEC,C$14.37B,C$14.23B,,3.0
2025-02-17 08:30:00-05:00,CA,Foreign Securities Purchases by CanadiansDEC,C$3.77B,,,3.0
2025-02-17 09:00:00-05:00,FR,12-Month BTF Auction,2.276%,,,3.0
2025-02-17 09:00:00-05:00,FR,3-Month BTF Auction,2.452%,,,3.0
2025-02-17 09:00:00-05:00,FR,6-Month BTF Auction,2.369%,,,3.0
2025-02-17 09:30:00-05:00,US,Fed Harker Speech,,,,2.0
2025-02-17 10:20:00-05:00,US,Fed Bowman Speech,,,,2.0
2025-02-17 18:00:00-05:00,US,Fed Waller Speech,,,,2.0
2025-02-17 20:30:00-05:00,JP,BOJ Takada Speech,,,,2.0
2025-02-17 22:30:00-05:00,AU,RBA Interest Rate Decision,4.1%,4.1%,4.1%,1.0
2025-02-17 22:35:00-05:00,JP,20-Year JGB Auction,2.028%,,,3.0
2025-02-17 22:35:00-05:00,BR,BCB Focus Market Readout,,,,3.0
2025-02-17 22:35:00-05:00,EA,ECOFIN Meeting,,,,3.0
2025-02-17 22:35:00-05:00,TR,Budget BalanceJAN,,,,3.0
2025-02-17 23:30:00-05:00,BR,BCB Focus Market Readout,,,,2.0
2025-02-17 23:30:00-05:00,EU,European Commission Winter Forecasts,,,,2.0
2025-02-17 23:30:00-05:00,TR,Auto Sales YoYJAN,,,6.0%,2.0
2025-02-17 23:30:00-05:00,AU,RBA Press Conference,,,,2.0
2025-02-17 23:30:00-05:00,CN,Vehicle Sales YoYJAN,,,12.0%,2.0
2025-02-17 23:30:00-05:00,IN,Balance of TradeJAN,,,$-24.0B,2.0
2025-02-17 23:30:00-05:00,EA,ECOFIN Meeting,,,,2.0
2025-02-17 23:30:00-05:00,IN,ImportsJAN,,,,2.0
2025-02-17 23:30:00-05:00,TR,Budget BalanceJAN,,,TRY-150.0B,2.0
2025-02-17 23:30:00-05:00,TR,Auto Production YoYJAN,,,4.0%,2.0
2025-02-17 23:30:00-05:00,IN,ExportsJAN,,,,2.0
2025-02-18 00:00:00-05:00,SG,MAS 4-Week Bill Auction,,,,3.0
2025-02-18 00:00:00-05:00,SG,MAS 12-Week Bill Auction,,,,3.0
2025-02-18 00:30:00-05:00,AU,RBA Press Conference,,,,2.0
2025-02-18 01:00:00-05:00,SG,MAS 12-Week Bill Auction,2.91%,,,3.0
2025-02-18 01:00:00-05:00,SG,MAS 4-Week Bill Auction,2.93%,,,3.0
2025-02-18 02:00:00-05:00,GB,Employment ChangeDEC,107K,,-130K,2.0
2025-02-18 02:00:00-05:00,GB,HMRC Payrolls ChangeJAN,21K,,-55.0K,3.0
2025-02-18 02:00:00-05:00,GB,Claimant Count ChangeJAN,22K,10K,7.0K,3.0
2025-02-18 02:00:00-05:00,GB,Average Earnings incl. Bonus (3Mo/Yr)DEC,6%,5.9%,5.9%,2.0
2025-02-18 02:00:00-05:00,GB,Unemployment RateDEC,4.4%,4.5%,4.4%,1.0
2025-02-18 02:00:00-05:00,GB,Average Earnings excl. Bonus (3Mo/Yr)DEC,5.9%,5.9%,5.9%,3.0
2025-02-18 02:45:00-05:00,FR,Inflation Rate YoY FinalJAN,1.7%,1.4%,1.4%,2.0
2025-02-18 02:45:00-05:00,FR,Harmonised Inflation Rate YoY FinalJAN,1.8%,1.8%,1.8%,3.0
2025-02-18 02:45:00-05:00,FR,Harmonised Inflation Rate MoM FinalJAN,-0.2%,-0.2%,-0.2%,3.0
2025-02-18 02:45:00-05:00,FR,Inflation Rate MoM FinalJAN,0.2%,-0.1%,-0.1%,2.0
2025-02-18 04:30:00-05:00,ZA,Unemployed PersonsQ4,7.991M,,8.1M,3.0
2025-02-18 04:30:00-05:00,GB,Labour Productivity QoQ PrelQ4,0.7%,,-0.1%,3.0
2025-02-18 04:30:00-05:00,GB,BoE Gov Bailey Speech,,,,2.0
2025-02-18 04:30:00-05:00,ZA,Unemployment RateQ4,31.9%,,32.4%,2.0
2025-02-18 04:30:00-05:00,GB,Labour Productivity QoQ FinalQ3,-1.1%,-0.8%,-0.8%,3.0
2025-02-18 05:00:00-05:00,GB,40-Year Treasury Gilt Auction,5.076%,,,3.0
2025-02-18 05:00:00-05:00,DE,ZEW Economic Sentiment IndexFEB,26.0,20,15,1.0
2025-02-18 05:00:00-05:00,DE,ZEW Current ConditionsFEB,-88.5,-90,-89,3.0
2025-02-18 05:00:00-05:00,EA,ZEW Economic Sentiment IndexFEB,24.2,24.3,19,2.0
2025-02-18 05:15:00-05:00,CN,Current Account PrelQ4,,,$ 100B,3.0
2025-02-18 05:30:00-05:00,DE,2-Year Schatz Auction,2.14%,,,3.0
2025-02-18 08:30:00-05:00,CA,Inflation Rate MoMJAN,0.1%,0.1%,0.2%,2.0
2025-02-18 08:30:00-05:00,CA,CPI Trimmed-Mean YoYJAN,2.7%,2.6%,2.5%,3.0
2025-02-18 08:30:00-05:00,CA,Inflation Rate YoYJAN,1.9%,1.9%,1.8%,1.0
2025-02-18 08:30:00-05:00,US,NY Empire State Manufacturing IndexFEB,5.70,-1,2,2.0
2025-02-18 08:30:00-05:00,CA,CPI Median YoYJAN,2.7%,2.5%,2.4%,3.0
2025-02-18 08:30:00-05:00,CA,Core Inflation Rate MoMJAN,0.4%,,-0.1%,3.0
2025-02-18 08:30:00-05:00,CA,Core Inflation Rate YoYJAN,2.1%,,1.7%,2.0
2025-02-18 09:00:00-05:00,EA,ECB Cipollone Speech,,,,3.0
2025-02-18 10:00:00-05:00,US,NAHB Housing Market IndexFEB,42,47,46,2.0
2025-02-18 10:20:00-05:00,DE,Bundesbank Balz Speech,,,,3.0
2025-02-18 10:20:00-05:00,US,Fed Daly Speech,,,,2.0
2025-02-18 11:30:00-05:00,US,3-Month Bill Auction,4.225%,,,3.0
2025-02-18 11:30:00-05:00,US,52-Week Bill Auction,,,,3.0
2025-02-18 11:30:00-05:00,US,6-Month Bill Auction,4.220%,,,3.0
2025-02-18 12:00:00-05:00,US,NOPA Crush Report,,,,3.0
2025-02-18 13:00:00-05:00,US,42-Day Bill Auction,4.270%,,,3.0
2025-02-18 13:00:00-05:00,US,52-Week Bill Auction,4.05%,,,3.0
2025-02-18 13:00:00-05:00,US,Fed Barr Speech,,,,2.0
2025-02-18 14:00:00-05:00,AR,Balance of TradeJAN,$142M,$800M,$1500.0M,3.0
2025-02-18 16:00:00-05:00,US,Overall Net Capital FlowsDEC,$87.1B,,,3.0
2025-02-18 16:00:00-05:00,US,Foreign Bond InvestmentDEC,$-49.7B,,,3.0
2025-02-18 16:00:00-05:00,US,Net Long-term TIC FlowsDEC,$72B,$149.1B,,2.0
2025-02-18 18:50:00-05:00,JP,Machinery Orders MoMDEC,-1.2%,0.1%,0.5%,2.0
2025-02-18 18:50:00-05:00,JP,Machinery Orders YoYDEC,4.3%,6.9%,7.1%,2.0
2025-02-18 18:50:00-05:00,JP,Balance of TradeJAN,¥-2758.8B,¥-2100B,¥-1850B,1.0
2025-02-18 18:50:00-05:00,JP,Imports YoYJAN,16.7%,9.7%,9.5%,3.0
2025-02-18 18:50:00-05:00,JP,Exports YoYJAN,7.2%,7.9%,8.1%,2.0
2025-02-18 19:00:00-05:00,AU,Westpac Leading Index MoMJAN,0.1%,,0.2%,3.0
2025-02-18 19:00:00-05:00,JP,Reuters Tankan IndexFEB,3,,3,3.0
2025-02-18 19:30:00-05:00,AU,Wage Price Index YoYQ4,3.2%,3.2%,3.3%,3.0
2025-02-18 19:30:00-05:00,AU,RBA Chart Pack,,,,3.0
2025-02-18 19:30:00-05:00,AU,Wage Price Index QoQQ4,0.7%,0.8%,09%,3.0
2025-02-18 20:30:00-05:00,CN,House Price Index YoYJAN,-5%,,-5.0%,2.0
2025-02-18 22:35:00-05:00,SG,MAS 12-Week Bill Auction,,,,3.0
2025-02-18 22:35:00-05:00,ZA,Annual Budget Speech,,,,3.0
2025-02-18 22:35:00-05:00,SG,MAS 4-Week Bill Auction,,,,3.0
2025-02-18 22:35:00-05:00,JP,52-Week Bill Auction,0.6107%,,,3.0
2025-02-19 02:00:00-05:00,GB,Inflation Rate YoYJAN,3%,2.8%,2.7%,1.0
2025-02-19 02:00:00-05:00,GB,Core Inflation Rate YoYJAN,3.7%,3.7%,3.6%,2.0
2025-02-19 02:00:00-05:00,GB,PPI Input MoMJAN,0.8%,0.8%,0.7%,3.0
2025-02-19 02:00:00-05:00,GB,Inflation Rate MoMJAN,-0.1%,-0.3%,-0.3%,2.0
2025-02-19 02:00:00-05:00,GB,PPI Input YoYJAN,-0.1%,-0.5%,-0.6%,3.0
2025-02-19 02:00:00-05:00,GB,PPI Core Output MoMJAN,0.3%,,0.2%,3.0
2025-02-19 02:00:00-05:00,GB,PPI Output YoYJAN,0.3%,0.1%,0.2%,3.0
2025-02-19 02:00:00-05:00,GB,Retail Price Index MoMJAN,-0.1%,-0.1%,-0.1%,3.0
2025-02-19 02:00:00-05:00,GB,Retail Price Index YoYJAN,3.6%,3.7%,3.6%,3.0
2025-02-19 02:00:00-05:00,GB,Core Inflation Rate MoMJAN,-0.4%,-0.5%,-0.6%,3.0
2025-02-19 02:00:00-05:00,GB,PPI Core Output YoYJAN,1.5%,,1.3%,3.0
2025-02-19 02:00:00-05:00,GB,PPI Output MoMJAN,0.5%,0.2%,0.3%,3.0
2025-02-19 02:20:00-05:00,ID,Loan Growth YoYJAN,10.27%,,10.5%,3.0
2025-02-19 02:30:00-05:00,ID,Interest Rate Decision,5.75%,5.75%,5.75%,2.0
2025-02-19 02:30:00-05:00,ID,Deposit Facility RateFEB,5%,5%,5%,3.0
2025-02-19 02:30:00-05:00,ID,Lending Facility RateFEB,6.5%,6.5%,6.5%,3.0
2025-02-19 03:00:00-05:00,ZA,Core Inflation Rate YoYJAN,,,3.6%,3.0
2025-02-19 03:00:00-05:00,ZA,Core Inflation Rate MoMJAN,,,0.1%,3.0
2025-02-19 03:00:00-05:00,EA,ECB Non-Monetary Policy Meeting,,,,3.0
2025-02-19 03:00:00-05:00,ZA,Inflation Rate MoMJAN,,,0.1%,2.0
2025-02-19 03:00:00-05:00,ZA,Inflation Rate YoYJAN,,,3.2%,2.0
2025-02-19 04:00:00-05:00,EA,Current Account s.aDEC,€38.4B,€30.2B,€30B,3.0
2025-02-19 04:00:00-05:00,EA,Current AccountDEC,€50.5B,,€32B,3.0
2025-02-19 05:00:00-05:00,CN,FDI (YTD) YoYJAN,-13.4%,,-18.0%,2.0
2025-02-19 05:00:00-05:00,GB,4-Year Treasury Gilt Auction,4.294%,,,3.0
2025-02-19 05:00:00-05:00,IT,Current AccountDEC,€4228M,,€ 3780M,3.0
2025-02-19 05:30:00-05:00,DE,10-Year Bund Auction,2.52%,,,3.0
2025-02-19 06:00:00-05:00,ZA,Retail Sales MoMDEC,-0.1%,,1.3%,3.0
2025-02-19 06:00:00-05:00,ZA,Retail Sales YoYDEC,3.1%,,2.6%,3.0
2025-02-19 06:10:00-05:00,EU,12-Month Bill Auction,2.245%,,,3.0
2025-02-19 06:10:00-05:00,EU,6-Month Bill Auction,2.354%,,,3.0
2025-02-19 06:10:00-05:00,EU,3-Month Bill Auction,2.456%,,,3.0
2025-02-19 06:30:00-05:00,IN,M3 Money Supply YoYFEB/07,,,,3.0
2025-02-19 07:00:00-05:00,US,MBA Mortgage Market IndexFEB/14,214.9,,,3.0
2025-02-19 07:00:00-05:00,US,MBA Mortgage Refinance IndexFEB/14,593.6,,,3.0
2025-02-19 07:00:00-05:00,US,MBA Purchase IndexFEB/14,144.0,,,3.0
2025-02-19 07:00:00-05:00,US,MBA Mortgage ApplicationsFEB/14,-6.6%,,,3.0
2025-02-19 07:00:00-05:00,US,MBA 30-Year Mortgage RateFEB/14,6.93%,,,2.0
2025-02-19 08:30:00-05:00,US,Housing Starts MoMJAN,-9.8%,,-9.0%,2.0
2025-02-19 08:30:00-05:00,US,Building Permits MoM PrelJAN,0.1%,,-0.8%,2.0
2025-02-19 08:30:00-05:00,US,Housing StartsJAN,1.366M,1.4M,1.35M,1.0
2025-02-19 08:30:00-05:00,US,Building Permits PrelJAN,1.483M,1.46M,1.47M,1.0
2025-02-19 08:55:00-05:00,US,Redbook YoYFEB/15,6.3%,,,3.0
2025-02-19 10:30:00-05:00,US,NY Fed Treasury Purchases 22.5 to 30 yrs,,$50 million,,3.0
2025-02-19 11:00:00-05:00,RU,PPI YoYJAN,,,8.2%,3.0
2025-02-19 11:00:00-05:00,RU,PPI MoMJAN,,,0.6%,3.0
2025-02-19 11:30:00-05:00,US,17-Week Bill Auction,,,,3.0
2025-02-19 12:30:00-05:00,BR,Business ConfidenceFEB,,,48.8,2.0
2025-02-19 13:00:00-05:00,US,20-Year Bond Auction,,,,3.0
2025-02-19 14:00:00-05:00,US,FOMC Minutes,,,,1.0
2025-02-19 16:00:00-05:00,KR,PPI MoMJAN,,,0.2%,3.0
2025-02-19 16:00:00-05:00,KR,Consumer ConfidenceFEB,,,93,2.0
2025-02-19 16:00:00-05:00,KR,PPI YoYJAN,,,1.8%,3.0
2025-02-19 16:30:00-05:00,US,API Crude Oil Stock ChangeFEB/14,,2.2M,,2.0
2025-02-19 17:00:00-05:00,US,Fed Jefferson Speech,,,,2.0
2025-02-19 18:50:00-05:00,JP,Foreign Bond InvestmentFEB/15,,,,3.0
2025-02-19 18:50:00-05:00,JP,Stock Investment by ForeignersFEB/15,,,,3.0
2025-02-19 19:30:00-05:00,AU,Participation RateJAN,,67.1%,67.0%,3.0
2025-02-19 19:30:00-05:00,AU,Employment ChangeJAN,,20K,23.0K,2.0
2025-02-19 19:30:00-05:00,AU,Full Time Employment ChgJAN,,,33.0K,2.0
2025-02-19 19:30:00-05:00,AU,Part Time Employment ChgJAN,,,-10.0K,3.0
2025-02-19 19:30:00-05:00,AU,Unemployment RateJAN,,4.1%,4.0%,1.0
2025-02-19 20:15:00-05:00,CN,Loan Prime Rate 5YFEB,,3.6%,3.6%,2.0
2025-02-19 20:15:00-05:00,CN,Loan Prime Rate 1Y,,3.1%,3.1%,2.0
2025-02-19 22:00:00-05:00,ZA,Annual Budget Speech,,,,3.0
2025-02-19 22:00:00-05:00,EU,European Commission Winter Forecasts,,,,3.0
2025-02-19 22:00:00-05:00,ES,Consumer ConfidenceJAN,,,85.5,3.0
2025-02-19 22:00:00-05:00,ID,Current AccountQ4,,,$ -0.6B,3.0
2025-02-19 22:00:00-05:00,ID,M2 Money Supply YoYJAN,,,,3.0
2025-02-19 22:00:00-05:00,AR,Leading Indicator MoMJAN,,,1.5%,3.0
2025-02-20 02:00:00-05:00,TR,Consumer ConfidenceFEB,,,80,2.0
2025-02-20 02:00:00-05:00,ZA,Leading Business Cycle Indicator MoMDEC,,,-1.0%,3.0
2025-02-20 02:00:00-05:00,DE,PPI MoMJAN,,0.6%,0.5%,3.0
2025-02-20 02:00:00-05:00,DE,PPI YoYJAN,,1.3%,1.1%,2.0
2025-02-20 04:00:00-05:00,IT,Construction Output YoYDEC,,,3.2%,3.0
2025-02-20 04:40:00-05:00,ES,Bonos Auction,,,,3.0
2025-02-20 04:40:00-05:00,ES,5-Year Bonos Auction,,,,3.0
2025-02-20 04:40:00-05:00,ES,8-Year Obligacion Auction,,,,3.0
2025-02-20 04:40:00-05:00,ES,3-Year Bonos Auction,,,,3.0
2025-02-20 04:40:00-05:00,ES,Index-Linked Obligacion Auction,,,,3.0
2025-02-20 04:40:00-05:00,ES,Obligacion Auction,,,,3.0
2025-02-20 05:00:00-05:00,FR,5-Year OAT Auction,,,,3.0
2025-02-20 05:00:00-05:00,FR,OAT Auction,,,,3.0
2025-02-20 05:00:00-05:00,EA,Construction Output YoYDEC,,,-0.5%,3.0
2025-02-20 05:00:00-05:00,FR,3-Year OAT Auction,,,,3.0
2025-02-20 05:00:00-05:00,FR,4-Year OAT Auction,,,,3.0
2025-02-20 06:00:00-05:00,FR,7-Year OATi Auction,,,,3.0
2025-02-20 06:00:00-05:00,ZA,Building Permits YoYDEC,,,18.0%,3.0
2025-02-20 06:00:00-05:00,FR,18-Year Index-Linked OAT Auction,,,,3.0
2025-02-20 06:00:00-05:00,FR,Index-Linked OAT Auction,,,,3.0
2025-02-20 06:00:00-05:00,FR,OATi Auction,,,,3.0
2025-02-20 06:00:00-05:00,FR,6-Year Index-Linked OAT Auction,,,,3.0
2025-02-20 06:00:00-05:00,FR,11-Year Index-Linked OAT Auction,,,,3.0
2025-02-20 06:00:00-05:00,GB,CBI Industrial Trends OrdersFEB,,-30,-25,2.0
2025-02-20 06:30:00-05:00,TR,Foreign Exchange ReservesFEB/14,,,,3.0
2025-02-20 07:00:00-05:00,MX,Retail Sales YoYDEC,,-1.7%,-1.6%,3.0
2025-02-20 07:00:00-05:00,MX,Retail Sales MoMDEC,,-0.4%,-0.4%,3.0
2025-02-20 08:30:00-05:00,US,Initial Jobless ClaimsFEB/15,,215K,220.0K,2.0
